event_id,gene_id,gene_symbol,event_label,AS_type,novel_isoform_event,mean_PSI_tumor,mean_PSI_normal,delta_PSI,P_value,P_adj_BH,significance,paper_threshold,direction
ENSG00000119333.12;RI:chr9:128635092:128635259-128636281:128636438:-,ENSG00000119333.12,DYNC2I2,DYNC2I2-RI,RI,True,0.9940702743259022,0.9894957100038255,0.004574564322076702,0.8901844648360935,0.9945671607681728,Not sig,False,NS
ENSG00000079112.10;SE:chr8:94130992-94145928:94146167-94148744:-,ENSG00000079112.10,CDH17,CDH17-SE,SE,True,0.9984732769671404,0.9939012145175623,0.004572062449578085,0.035710911378540086,0.6438483473630704,Not sig,False,NS
ENSG00000050820.17;AF:chr16:75243090-75265825:75266007:75243090-75267915:75268053:-,ENSG00000050820.17,BCAR1,BCAR1-AF,AF,False,0.9954686180445671,1.0,-0.0045313819554329005,0.15734738772605988,0.7387997558145967,Not sig,False,NS
ENSG00000173230.17;A3:chr3:121719753-121722262:121719750-121722262:-,ENSG00000173230.17,GOLGB1,GOLGB1-A3,A3,True,0.9535635680245541,0.9580771128099204,-0.0045135447853662525,0.9660916998378299,1.0,Not sig,False,NS
ENSG00000101161.8;RI:chr20:64027603:64027736-64028478:64028569:+,ENSG00000101161.8,PRPF6,PRPF6-RI,RI,True,0.023843745110074508,0.019340543041699455,0.0045032020683750534,0.32286598850066345,0.8250022513668794,Not sig,False,NS
ENSG00000185504.17;A3:chr17:81547678-81549206:81547549-81549206:-,ENSG00000185504.17,FAAP100,FAAP100-A3,A3,True,1.0,0.9954976399719062,0.004502360028093788,0.17423138824802512,0.7387997558145967,Not sig,False,NS
ENSG00000112855.17;SE:chr5:140695845-140696103:140696201-140696521:+,ENSG00000112855.17,HARS2,HARS2-SE,SE,False,0.9906637631206927,0.9951426766709244,-0.004478913550231667,0.8536673270633226,0.9945671607681728,Not sig,False,NS
ENSG00000160753.17;RI:chr1:155325102:155325178-155325415:155325490:+,ENSG00000160753.17,RUSC1,RUSC1-RI,RI,True,0.9735120204260044,0.9779837342957449,-0.004471713869740546,1.0,1.0,Not sig,False,NS
ENSG00000104611.12;AF:chr8:19313693:19313823-19319344:19313976:19314079-19319344:+,ENSG00000104611.12,SH2D4A,SH2D4A-AF,AF,True,0.5602077008151619,0.5557378322194937,0.004469868595668225,1.0,1.0,Not sig,False,NS
ENSG00000168958.20;SE:chr2:227328789-227329606:227329783-227330626:+,ENSG00000168958.20,MFF,MFF-SE,SE,True,0.018807281060088405,0.023275161474679763,-0.004467880414591358,0.9660916998378299,1.0,Not sig,False,NS
ENSG00000175061.20;A3:chr17:16439414-16439528:16439414-16439581:+,ENSG00000175061.20,SNHG29,SNHG29-A3,A3,False,0.5781877524201193,0.5737222117279951,0.004465540692124237,0.9660916998378297,1.0,Not sig,False,NS
ENSG00000161011.20;A5:chr5:179806591-179811574:179806449-179811574:+,ENSG00000161011.20,SQSTM1,SQSTM1-A5,A5,True,0.9955366954588831,1.0,-0.004463304541116875,0.36555110349851483,0.8364569925270493,Not sig,False,NS
ENSG00000118418.14;RI:chr6:79201245:79201726-79202317:79202389:-,ENSG00000118418.14,HMGN3,HMGN3-RI,RI,True,0.24373030012544455,0.24815888872480357,-0.004428588599359018,0.8314167772372107,0.9845795458619079,Not sig,False,NS
ENSG00000111271.15;SE:chr12:111745043-111746144:111746284-111747049:+,ENSG00000111271.15,ACAD10,ACAD10-SE,SE,True,0.9545282439507571,0.9589502418111308,-0.004421997860373672,0.48019133182454354,0.8972727613365393,Not sig,False,NS
ENSG00000073060.17;A3:chr12:124810289-124811870:124810265-124811870:-,ENSG00000073060.17,SCARB1,SCARB1-A3,A3,True,0.9086169052072766,0.9042124949855413,0.004404410221735211,1.0,1.0,Not sig,False,NS
ENSG00000083312.19;AF:chr5:72816661:72816752-72848385:72816793:72816954-72848385:+,ENSG00000083312.19,TNPO1,TNPO1-AF,AF,True,0.9949771705355724,0.9905858509469052,0.004391319588667231,0.22151981513214533,0.7766601960650348,Not sig,False,NS
ENSG00000124214.21;SE:chr20:49174269-49179122:49179244-49188116:-,ENSG00000124214.21,STAU1,STAU1-SE,SE,True,0.07607918208806116,0.08046976348494407,-0.004390581396882906,0.9660916998378297,1.0,Not sig,False,NS
ENSG00000157020.18;A5:chr3:10318094-10320509:10318094-10321050:-,ENSG00000157020.18,SEC13,SEC13-A5,A5,False,0.11925820012085021,0.12364424479716563,-0.004386044676315412,0.41552410437859355,0.8582222258669856,Not sig,False,NS
ENSG00000124641.16;SE:chr6:41909522-41916785:41916939-41921005:-,ENSG00000124641.16,MED20,MED20-SE,SE,False,0.9877817529552655,0.9921644879281037,-0.004382734972838254,0.7772821933035424,0.9724622745073581,Not sig,False,NS
ENSG00000103549.22;SE:chr16:30765499-30766163:30766282-30766379:+,ENSG00000103549.22,RNF40,RNF40-SE,SE,True,0.9854821125807027,0.9811020527338479,0.004380059846854856,0.3864242952911162,0.8582222258669856,Not sig,False,NS
ENSG00000067057.19;A3:chr10:3101554-3103779:3101554-3103784:+,ENSG00000067057.19,PFKP,PFKP-A3,A3,True,0.9956336421625872,1.0,-0.004366357837412793,0.40765641538539155,0.8582222258669856,Not sig,False,NS
ENSG00000080802.20;A5:chr7:135398226-135410515:135398226-135410524:-,ENSG00000080802.20,CNOT4,CNOT4-A5,A5,False,0.5759683458110647,0.5716026863227359,0.004365659488328788,1.0,1.0,Not sig,False,NS
ENSG00000151239.14;SE:chr12:43802464-43804176:43804240-43804495:-,ENSG00000151239.14,TWF1,TWF1-SE,SE,True,0.05351461181802092,0.05787903640577824,-0.004364424587757321,0.4670499778858912,0.8759718279451273,Not sig,False,NS
ENSG00000115866.11;SE:chr2:135924498-135932783:135932842-135933910:-,ENSG00000115866.11,DARS1,DARS1-SE,SE,True,0.9690031206617409,0.973360311800087,-0.004357191138346095,0.6508511302090243,0.9414553917303629,Not sig,False,NS
ENSG00000109736.15;A3:chr4:2932758-2933106:2932690-2933106:-,ENSG00000109736.15,MFSD10,MFSD10-A3,A3,True,0.9932438058671376,0.9975958470617207,-0.004352041194583101,0.612389144177139,0.9291448674739715,Not sig,False,NS
ENSG00000213585.11;SE:chr5:133991154-133992306:133992355-133992946:-,ENSG00000213585.11,VDAC1,VDAC1-SE,SE,True,0.994697471441042,0.9990361543382651,-0.004338682897223056,0.49722013961345596,0.9060033674199955,Not sig,False,NS
ENSG00000172830.13;A5:chr11:67307113-67307371:67306962-67307371:+,ENSG00000172830.13,SSH3,SSH3-A5,A5,False,0.8933854238357941,0.8977122571876134,-0.00432683335181927,0.8071711905635408,0.9845795458619079,Not sig,False,NS
ENSG00000161395.14;RI:chr17:39673514:39673650-39673993:39674054:-,ENSG00000161395.14,PGAP3,PGAP3-RI,RI,False,0.1736475712824952,0.1779720959709805,-0.004324524688485293,0.8982750995134897,0.9945671607681728,Not sig,False,NS
ENSG00000072778.20;RI:chr17:7223813:7223875-7223968:7224069:+,ENSG00000072778.20,ACADVL,ACADVL-RI,RI,True,0.044336357135570784,0.04001678374176049,0.004319573393810297,0.5788736547250479,0.9111808340856169,Not sig,False,NS
ENSG00000167861.16;A3:chr17:74960248-74961873:74960089-74961873:-,ENSG00000167861.16,HID1,HID1-A3,A3,False,0.9974171726914548,0.99310070540121,0.004316467290244819,0.17454610328969875,0.7387997558145967,Not sig,False,NS
ENSG00000143537.14;SE:chr1:155056000-155056080:155056249-155056386:+,ENSG00000143537.14,ADAM15,ADAM15-SE,SE,True,0.9956927349382905,1.0,-0.004307265061709531,0.03330129067562052,0.6438483473630704,Not sig,False,NS
ENSG00000153246.13;A3:chr2:159977416-159979830:159977397-159979830:-,ENSG00000153246.13,PLA2R1,PLA2R1-A3,A3,True,0.9945807857131089,0.9988830286319983,-0.004302242918889365,0.8536673270633226,0.9945671607681728,Not sig,False,NS
ENSG00000183828.15;A3:chr14:105175987-105176534:105173261-105176534:-,ENSG00000183828.15,NUDT14,NUDT14-A3,A3,True,0.05657484663074113,0.06087474762678102,-0.004299900996039892,0.8314167772372107,0.9845795458619079,Not sig,False,NS
ENSG00000178761.15;SE:chr15:74905231-74906278:74906365-74906587:-,ENSG00000178761.15,FAM219B,FAM219B-SE,SE,False,0.8478749022081365,0.852147374823451,-0.004272472615314493,1.0,1.0,Not sig,False,NS
ENSG00000155229.21;A5:chr10:97478389-97480942:97478389-97480982:-,ENSG00000155229.21,MMS19,MMS19-A5,A5,True,0.9645568868092297,0.9688230356018432,-0.0042661487926135555,0.9641301297248652,1.0,Not sig,False,NS
ENSG00000196923.14;RI:chr5:177489771:177489832-177490870:177490906:-,ENSG00000196923.14,PDLIM7,PDLIM7-RI,RI,True,0.055260856132706704,0.05101112458973779,0.0042497315429689125,0.7653693056169837,0.9608272232002899,Not sig,False,NS
ENSG00000015413.10;SE:chr16:89613719-89630305:89630514-89635908:+,ENSG00000015413.10,DPEP1,DPEP1-SE,SE,True,1.0,0.995755853610831,0.0042441463891690345,0.008707101419172743,0.5293852738463806,Not sig,False,NS
ENSG00000124831.20;AF:chr2:237627587:237627740-237708544:237692216:237692521-237708544:+,ENSG00000124831.20,LRRFIP1,LRRFIP1-AF,AF,True,0.539480694333923,0.5352574120421544,0.004223282291768604,0.7012383900928792,0.9441426438562859,Not sig,False,NS
ENSG00000100401.20;RI:chr22:41285544:41285715-41285986:41286187:-,ENSG00000100401.20,RANGAP1,RANGAP1-RI,RI,True,0.9957945636723553,1.0,-0.004205436327644696,0.5712996214994487,0.9111808340856169,Not sig,False,NS
ENSG00000170677.6;SE:chr18:70289090-70314095:70314295-70324543:+,ENSG00000170677.6,SOCS6,SOCS6-SE,SE,True,0.6087623502437052,0.6129380100299445,-0.00417565978623935,0.7012383900928792,0.9441426438562859,Not sig,False,NS
ENSG00000155066.16;A3:chr2:95274829-95275461:95274829-95275463:+,ENSG00000155066.16,PROM2,PROM2-A3,A3,True,0.9925481579561847,0.9967222873669934,-0.004174129410808747,0.5256892092784811,0.9111808340856169,Not sig,False,NS
ENSG00000100558.9;SE:chr14:67388302-67390663:67390746-67392326:-,ENSG00000100558.9,PLEK2,PLEK2-SE,SE,True,0.9746377061130241,0.9788102762473554,-0.004172570134331255,0.6604162179241322,0.9441426438562859,Not sig,False,NS
ENSG00000101187.16;SE:chr20:62665088-62666380:62666575-62667745:+,ENSG00000101187.16,SLCO4A1,SLCO4A1-SE,SE,True,0.9958333161959976,1.0,-0.0041666838040024246,0.21286512381989767,0.7657735488969639,Not sig,False,NS
ENSG00000135046.14;RI:chr9:73167497:73167555-73169032:73169154:+,ENSG00000135046.14,ANXA1,ANXA1-RI,RI,True,0.12735223815087882,0.13151845551063107,-0.004166217359752256,1.0,1.0,Not sig,False,NS
ENSG00000196576.16;A3:chr22:50284665-50285800:50284605-50285800:-,ENSG00000196576.16,PLXNB2,PLXNB2-A3,A3,True,0.99945429410478,0.9952903339890307,0.004163960115749377,0.9635717344318674,1.0,Not sig,False,NS
ENSG00000089356.19;RI:chr19:35122765:35122839-35122918:35122954:+,ENSG00000089356.19,FXYD3,FXYD3-RI,RI,False,0.09523150032768962,0.09938815828771533,-0.004156657960025706,0.9649601708011121,1.0,Not sig,False,NS
ENSG00000149923.14;SE:chr16:30076475-30081259:30081310-30082484:+,ENSG00000149923.14,PPP4C,PPP4C-SE,SE,True,0.8659790566557307,0.8618305734884533,0.00414848316727745,0.9660916998378299,1.0,Not sig,False,NS
ENSG00000144655.15;AF:chr3:39146722-39153438:39153591:39146722-39154576:39154723:-,ENSG00000144655.15,CSRNP1,CSRNP1-AF,AF,False,0.9857819497987331,0.9899280663864509,-0.004146116587717796,0.4895803410610217,0.9060033674199955,Not sig,False,NS
ENSG00000144063.4;RI:chr2:110083870:110085757-110087572:110087697:-,ENSG00000144063.4,MALL,MALL-RI,RI,True,0.02325409683677543,0.027358118441002638,-0.004104021604227209,0.1517765000737137,0.7387997558145967,Not sig,False,NS
ENSG00000115756.13;SE:chr2:10396920-10408562:10408734-10419734:+,ENSG00000115756.13,HPCAL1,HPCAL1-SE,SE,True,0.1843023744307297,0.1802119877494263,0.004090386681303404,0.5788736547250479,0.9111808340856169,Not sig,False,NS
ENSG00000133243.10;AF:chr19:1997463-2015297:2015714:1997463-2034751:2034881:-,ENSG00000133243.10,BTBD2,BTBD2-AF,AF,False,0.6675464135904084,0.671611778218855,-0.004065364628446533,1.0,1.0,Not sig,False,NS
ENSG00000171492.14;AF:chr1:89821032:89821727-89843638:89821921:89822185-89843638:+,ENSG00000171492.14,LRRC8D,LRRC8D-AF,AF,True,0.7250815101282888,0.7210260003659166,0.004055509762372234,1.0,1.0,Not sig,False,NS
ENSG00000171793.17;RI:chr1:41008659:41008714-41008794:41008890:+,ENSG00000171793.17,CTPS1,CTPS1-RI,RI,False,0.13594656541309705,0.139998969764512,-0.004052404351414962,1.0,1.0,Not sig,False,NS
ENSG00000101187.16;A3:chr20:62669078-62671750:62669078-62672456:+,ENSG00000101187.16,SLCO4A1,SLCO4A1-A3,A3,True,0.9959575798703977,1.0,-0.00404242012960232,0.6773916019262773,0.9441426438562859,Not sig,False,NS
ENSG00000127022.16;A5:chr5:179699102-179705679:179699005-179705679:+,ENSG00000127022.16,CANX,CANX-A5,A5,True,0.9996764065884886,0.9956405784980489,0.004035828090439675,0.05666412592342752,0.6500858494123072,Not sig,False,NS
ENSG00000175634.15;SE:chr11:67431515-67432353:67432492-67432600:+,ENSG00000175634.15,RPS6KB2,RPS6KB2-SE,SE,True,0.1257305725103108,0.12170142192262787,0.004029150587682939,1.0,1.0,Not sig,False,NS
ENSG00000188976.11;A3:chr1:946545-948131:946497-948131:-,ENSG00000188976.11,NOC2L,NOC2L-A3,A3,True,0.9638807660245169,0.9598590673150962,0.004021698709420707,0.8314167772372107,0.9845795458619079,Not sig,False,NS
ENSG00000031698.13;SE:chr1:109236548-109236805:109236870-109237244:+,ENSG00000031698.13,SARS1,SARS1-SE,SE,False,0.0707714371243494,0.07478796664952302,-0.004016529525173618,0.9660916998378299,1.0,Not sig,False,NS
ENSG00000101444.13;A3:chr20:34285634-34290332:34285511-34290332:-,ENSG00000101444.13,AHCY,AHCY-A3,A3,True,0.9702293716550724,0.9662130646465501,0.004016307008522291,0.49431924809566974,0.9060033674199955,Not sig,False,NS
ENSG00000143314.12;A5:chr1:156738764-156741012:156738764-156741053:-,ENSG00000143314.12,MRPL24,MRPL24-A5,A5,False,0.5190160007790781,0.5150029509790682,0.004013049800009827,1.0,1.0,Not sig,False,NS
ENSG00000198925.12;MX:chr2:219228053-219228434:219228485-219229535:219228053-219229010:219229174-219229535:-,ENSG00000198925.12,ATG9A,ATG9A-MX,MX,False,0.9959948711695574,1.0,-0.0040051288304425725,0.24055456806460138,0.7766601960650348,Not sig,False,NS
ENSG00000269858.6;AF:chr19:40799191:40799262-40800339:40799515:40799706-40800339:+,ENSG00000269858.6,EGLN2,EGLN2-AF,AF,True,0.9966160899654594,0.9926177335396462,0.003998356425813143,0.4175576725798307,0.8582222258669856,Not sig,False,NS
ENSG00000165675.19;SE:chrX:130703254-130783547:130783690-130901684:-,ENSG00000165675.19,ENOX2,ENOX2-SE,SE,False,0.6758603984763292,0.6718638825880502,0.003996515888278984,1.0,1.0,Not sig,False,NS
ENSG00000127586.17;A5:chr16:792590-792718:792367-792718:+,ENSG00000127586.17,CHTF18,CHTF18-A5,A5,True,0.8994537768904481,0.8954575014921916,0.0039962753982565324,0.8536673270633226,0.9945671607681728,Not sig,False,NS
ENSG00000178950.18;SE:chr4:877207-877615:877809-881907:-,ENSG00000178950.18,GAK,GAK-SE,SE,True,0.9960075517761637,1.0,-0.003992448223836265,0.09853939389509438,0.6897155250950491,Not sig,False,NS
ENSG00000178952.11;A5:chr16:28844101-28844230:28844101-28844275:-,ENSG00000178952.11,TUFM,TUFM-A5,A5,True,0.9282436949431974,0.9242524709241962,0.003991224019001205,1.0,1.0,Not sig,False,NS
ENSG00000140983.15;A3:chr16:668236-668353:668236-668358:+,ENSG00000140983.15,RHOT2,RHOT2-A3,A3,True,0.9871689827369882,0.9911549067458374,-0.003985924008849229,0.14249269142785942,0.7387997558145967,Not sig,False,NS
ENSG00000182224.12;RI:chr17:7858606:7858824-7859382:7862282:+,ENSG00000182224.12,CYB5D1,CYB5D1-RI,RI,True,0.3390638932952461,0.3430473337860414,-0.003983440490795298,0.5213769718413681,0.9060033674199955,Not sig,False,NS
ENSG00000135317.14;A3:chr6:85572374-85574258:85572371-85574258:-,ENSG00000135317.14,SNX14,SNX14-A3,A3,False,0.8917853217014502,0.8878148846958767,0.003970437005573535,0.8314167772372107,0.9845795458619079,Not sig,False,NS
ENSG00000113719.17;SE:chr5:172897074-172909667:172909761-172914714:+,ENSG00000113719.17,ERGIC1,ERGIC1-SE,SE,True,0.9793930118242025,0.9833582700303041,-0.003965258206101607,0.4659901119404835,0.8759718279451273,Not sig,False,NS
ENSG00000130164.14;SE:chr19:11100345-11102664:11102786-11105220:+,ENSG00000130164.14,LDLR,LDLR-SE,SE,True,0.9534875562288088,0.9574329234017467,-0.003945367172937919,0.330266992588729,0.8364569925270493,Not sig,False,NS
ENSG00000159166.15;SE:chr1:201389303-201391078:201391195-201399269:-,ENSG00000159166.15,LAD1,LAD1-SE,SE,True,0.030901868263733753,0.03483391075146062,-0.003932042487726866,0.29045850806521817,0.818089570398933,Not sig,False,NS
ENSG00000269335.7;SE:chrX:154558650-154560407:154560559-154561688:+,ENSG00000269335.7,IKBKG,IKBKG-SE,SE,True,0.9636897664058437,0.9597593244463763,0.003930441959467346,0.8314167772372107,0.9845795458619079,Not sig,False,NS
ENSG00000177106.17;SE:chr11:706288-706674:706813-709330:+,ENSG00000177106.17,EPS8L2,EPS8L2-SE,SE,True,0.029784531026594965,0.03371141540948985,-0.003926884382894888,0.35688594264335266,0.8364569925270493,Not sig,False,NS
ENSG00000203485.14;MX:chr14:104714856-104715284:104715340-104718795:104714856-104717563:104717646-104718795:+,ENSG00000203485.14,INF2,INF2-MX,MX,True,0.994750530738188,0.9908292460394617,0.003921284698726324,0.42787266057096285,0.8667146427214077,Not sig,False,NS
ENSG00000149262.19;SE:chr11:77981576-77987604:77987698-77991108:-,ENSG00000149262.19,INTS4,INTS4-SE,SE,False,0.13974166405530436,0.14365534003830543,-0.003913675983001075,0.08742444346159517,0.6819306954207026,Not sig,False,NS
ENSG00000198324.14;A5:chr12:111363463-111366113:111363463-111366132:-,ENSG00000198324.14,PHETA1,PHETA1-A5,A5,True,0.9895427726774998,0.9856721972070449,0.0038705754704548845,0.498860023519517,0.9060033674199955,Not sig,False,NS
ENSG00000157954.15;SE:chr7:5190493-5193118:5193171-5199576:+,ENSG00000157954.15,WIPI2,WIPI2-SE,SE,False,0.34823622182699476,0.344387630362495,0.0038485914644997843,1.0,1.0,Not sig,False,NS
ENSG00000140153.18;SE:chr14:102195120-102197755:102197847-102208603:+,ENSG00000140153.18,WDR20,WDR20-SE,SE,False,0.37793733335710966,0.38178227971242157,-0.0038449463553119068,0.8982750995134897,0.9945671607681728,Not sig,False,NS
ENSG00000130985.17;A3:chrX:47194024-47198110:47194024-47198167:+,ENSG00000130985.17,UBA1,UBA1-A3,A3,True,0.9961554139679233,1.0,-0.0038445860320767133,0.5712996214994487,0.9111808340856169,Not sig,False,NS
ENSG00000105655.19;SE:chr19:18436479-18436684:18436877-18436973:-,ENSG00000105655.19,ISYNA1,ISYNA1-SE,SE,True,0.9961635909351956,1.0,-0.0038364090648044247,0.5712996214994487,0.9111808340856169,Not sig,False,NS
ENSG00000072778.20;A3:chr17:7224393-7224480:7224393-7224484:+,ENSG00000072778.20,ACADVL,ACADVL-A3,A3,True,0.9410977501448884,0.9372738028511338,0.0038239472937545704,0.8982750995134897,0.9945671607681728,Not sig,False,NS
ENSG00000105486.15;SE:chr19:48150210-48151232:48151339-48153872:-,ENSG00000105486.15,LIG1,LIG1-SE,SE,True,0.9875512936802401,0.9913715296510072,-0.003820235970767083,0.6019458953870712,0.9291448674739715,Not sig,False,NS
ENSG00000005206.17;SE:chr19:2334721-2337443:2337625-2338752:+,ENSG00000005206.17,SPPL2B,SPPL2B-SE,SE,False,0.9861466938553652,0.9899629792679263,-0.0038162854125610712,0.8536673270633226,0.9945671607681728,Not sig,False,NS
ENSG00000170525.21;AF:chr10:6144934:6145013-6213623:6202900:6203336-6213623:+,ENSG00000170525.21,PFKFB3,PFKFB3-AF,AF,False,0.99620629678997,1.0,-0.0037937032100300305,0.3455570234313006,0.8364569925270493,Not sig,False,NS
ENSG00000116871.16;A3:chr1:36179315-36179512:36179315-36179515:+,ENSG00000116871.16,MAP7D1,MAP7D1-A3,A3,True,0.07859635421743291,0.07481163136678487,0.0037847228506480424,0.9660916998378299,1.0,Not sig,False,NS
ENSG00000159352.16;SE:chr1:151254808-151262161:151262301-151263914:+,ENSG00000159352.16,PSMD4,PSMD4-SE,SE,False,0.8242072120950488,0.8279900122301733,-0.0037828001351245533,0.7256054692942031,0.9608272232002899,Not sig,False,NS
ENSG00000131748.16;SE:chr17:39657852-39657973:39658026-39658405:+,ENSG00000131748.16,STARD3,STARD3-SE,SE,True,0.996218909167083,1.0,-0.003781090832917,1.0,1.0,Not sig,False,NS
ENSG00000198792.13;A3:chr22:38225593-38226779:38225542-38226779:-,ENSG00000198792.13,TMEM184B,TMEM184B-A3,A3,True,0.9930792057806305,0.9893008138609675,0.0037783919196630045,0.4781181692950725,0.8939946648858283,Not sig,False,NS
ENSG00000185049.16;A3:chr4:1991730-2008750:1991715-2008750:-,ENSG00000185049.16,NELFA,NELFA-A3,A3,True,0.8866642656857919,0.882887385931275,0.003776879754516904,1.0,1.0,Not sig,False,NS
ENSG00000002822.16;A3:chr7:2225742-2229984:2225550-2229984:-,ENSG00000002822.16,MAD1L1,MAD1L1-A3,A3,True,0.12224523709467383,0.11848635105927162,0.003758886035402212,0.929802739358653,1.0,Not sig,False,NS
ENSG00000101187.16;A3:chr20:62667910-62668012:62667910-62668158:+,ENSG00000101187.16,SLCO4A1,SLCO4A1-A3,A3,True,0.9962414465503745,1.0,-0.0037585534496255013,1.0,1.0,Not sig,False,NS
ENSG00000127419.17;SE:chr4:951717-952367:952450-953190:+,ENSG00000127419.17,TMEM175,TMEM175-SE,SE,True,0.9947433629506877,0.9909848428588115,0.0037585200918761608,0.3152316913274145,0.8250022513668794,Not sig,False,NS
ENSG00000175220.12;SE:chr11:46679776-46680205:46680282-46680487:-,ENSG00000175220.12,ARHGAP1,ARHGAP1-SE,SE,True,0.9949963018724105,0.998740208372463,-0.0037439065000525185,0.3000831125339517,0.8250022513668794,Not sig,False,NS
ENSG00000111319.13;SE:chr12:6355880-6362051:6362241-6363443:-,ENSG00000111319.13,SCNN1A,SCNN1A-SE,SE,True,0.9962683978025338,1.0,-0.003731602197466155,0.15734738772605988,0.7387997558145967,Not sig,False,NS
ENSG00000119139.21;SE:chr9:69121725-69151651:69151771-69212548:+,ENSG00000119139.21,TJP2,TJP2-SE,SE,True,0.6037790845695069,0.600058769475912,0.003720315093594939,0.8237612573608798,0.9845795458619079,Not sig,False,NS
ENSG00000108528.14;SE:chr17:4938975-4939060:4939212-4939816:-,ENSG00000108528.14,SLC25A11,SLC25A11-SE,SE,False,0.9962824079135674,1.0,-0.0037175920864326306,0.36555110349851483,0.8364569925270493,Not sig,False,NS
ENSG00000178927.19;SE:chr17:82445960-82446623:82446696-82447580:-,ENSG00000178927.19,CYBC1,CYBC1-SE,SE,True,0.9962983382489716,1.0,-0.0037016617510283734,0.09692027105261922,0.6897155250950491,Not sig,False,NS
ENSG00000148840.11;SE:chr10:102144307-102145020:102145090-102146672:+,ENSG00000148840.11,PPRC1,PPRC1-SE,SE,False,0.9942206699339987,0.9979029034762796,-0.0036822335422809216,0.5715806517820514,0.9111808340856169,Not sig,False,NS
ENSG00000147065.18;SE:chrX:65716901-65727814:65727909-65729438:+,ENSG00000147065.18,MSN,MSN-SE,SE,True,0.9955675838925675,0.9992495370707601,-0.003681953178192643,0.027552691200591707,0.6299970912974008,Not sig,False,NS
ENSG00000100726.15;A3:chr16:1506329-1506484:1506329-1506952:+,ENSG00000100726.15,TELO2,TELO2-A3,A3,True,0.3012949299555966,0.3049736500287843,-0.0036787200731877023,0.8982750995134897,0.9945671607681728,Not sig,False,NS
ENSG00000132383.12;SE:chr17:1883944-1888675:1888851-1891833:+,ENSG00000132383.12,RPA1,RPA1-SE,SE,True,0.9834478069666928,0.9871261715048978,-0.0036783645382050256,0.8932169503177504,0.9945671607681728,Not sig,False,NS
ENSG00000161714.12;A3:chr17:45116784-45117994:45116751-45117994:-,ENSG00000161714.12,PLCD3,PLCD3-A3,A3,True,0.9963331635017687,1.0,-0.003666836498231296,0.23448260709318486,0.7766601960650348,Not sig,False,NS
ENSG00000181026.15;A5:chr15:88621797-88626146:88621663-88626146:+,ENSG00000181026.15,AEN,AEN-A5,A5,True,0.7646913491652614,0.7683567226313033,-0.003665373466041899,1.0,1.0,Not sig,False,NS
ENSG00000181163.14;SE:chr5:171400210-171400839:171400925-171405302:+,ENSG00000181163.14,NPM1,NPM1-SE,SE,False,0.9810741069289007,0.9847356345980378,-0.003661527669137077,0.2818074598260357,0.8017067928667956,Not sig,False,NS
ENSG00000006282.21;A3:chr17:50552180-50554251:50552180-50554256:+,ENSG00000006282.21,SPATA20,SPATA20-A3,A3,True,0.9963405351140426,1.0,-0.003659464885957364,0.09305339199555852,0.6897155250950491,Not sig,False,NS
ENSG00000136213.10;A5:chr7:2403659-2432563:2403645-2432563:+,ENSG00000136213.10,CHST12,CHST12-A5,A5,True,0.9174202697980126,0.913770820677436,0.003649449120576631,0.7653693056169837,0.9608272232002899,Not sig,False,NS
ENSG00000012779.12;SE:chr10:45443828-45444116:45444286-45445508:+,ENSG00000012779.12,ALOX5,ALOX5-SE,SE,False,0.7723494998187292,0.7687084829402276,0.0036410168785016017,0.964710935958925,1.0,Not sig,False,NS
ENSG00000028137.19;AL:chr1:12202171-12202507:12203707:12202171-12206740:12209228:+,ENSG00000028137.19,TNFRSF1B,TNFRSF1B-AL,AL,True,0.08091325429842694,0.07728164577971475,0.0036316085187121927,0.403903120704665,0.8582222258669856,Not sig,False,NS
ENSG00000119392.16;SE:chr9:128504904-128508876:128509097-128515529:+,ENSG00000119392.16,GLE1,GLE1-SE,SE,False,0.9437060905354543,0.9473303668793401,-0.003624276343885846,0.6508511302090243,0.9414553917303629,Not sig,False,NS
ENSG00000001630.18;AF:chr7:92131872-92134173:92134503:92131872-92134666:92134803:-,ENSG00000001630.18,CYP51A1,CYP51A1-AF,AF,True,0.042696983681876736,0.03907732193928427,0.00361966174259247,0.7653693056169837,0.9608272232002899,Not sig,False,NS
ENSG00000158850.15;A3:chr1:161172089-161172227:161172064-161172227:-,ENSG00000158850.15,B4GALT3,B4GALT3-A3,A3,True,0.7128688669487061,0.7164813741798132,-0.003612507231107065,0.9660916998378299,1.0,Not sig,False,NS
ENSG00000163875.16;SE:chr1:37495918-37496547:37496604-37501804:-,ENSG00000163875.16,MEAF6,MEAF6-SE,SE,False,0.9132596440584232,0.9096516729818285,0.003607971076594718,0.9660916998378299,1.0,Not sig,False,NS
ENSG00000135392.19;AF:chr12:55828714-55829141:55829603:55828714-55830176:55830558:-,ENSG00000135392.19,DNAJC14,DNAJC14-AF,AF,False,0.10370381058889537,0.10009593616530503,0.0036078744235903404,0.5788736547250479,0.9111808340856169,Not sig,False,NS
ENSG00000197858.11;RI:chr8:144083389:144083500-144083714:144083861:+,ENSG00000197858.11,GPAA1,GPAA1-RI,RI,True,0.18017148073676356,0.17656436844654172,0.003607112290221842,0.8982750995134897,0.9945671607681728,Not sig,False,NS
